Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
RSG.N,0,0,0,0,1,,,,,,,,,,,0.009116224545964,0,0,0,0,1,0,0,,,,,,,,,0.037751894590347,0.000884810029461,,,,Reported,,1408.0,0,0,,,,,,,,,,15224400.0,,0,340.0,,,,,,,0,,ISO 14000,,0,1,500200000,100000.0,,0.136706992640348,,9.70930345457017,0,,49100000,0,1,,0.033011631745539,,0
LIN.OQ,,,,,1,,,,,,,,0.695284019512294,0.016961873882608,,0.00557755312356,,,,,,,0,,,,,,,0.208585205853688,,0.080958565612662,0.008847680160387,,,,Reported,,10596.0,0,0,0.967124840583817,63700.0,,,0.078645316706816,,,,,37562000.0,,1,730.0,,,,,,27300.0,0,,Both,87.0,0,1,,,,0.375371971092532,0.041023097633555,,1,,,1,1,,0.025860847385575,,0
MCK.N,,,,,,,,,,,,,2.1265602137854,,,,,,,,,,,,,,,,,0.046592391865148,,,,,,,Reported,,,0,0,0.00687759834639,65802.0,,,,,,,,316784.0,,0,,,,0.517123491289613,,,1474.0,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
HLT.N,0,0,0,1,1,,,,,,,,4.89163548763512,,,,0,1,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2407870.0,,0,,,,0.348233886490142,,,,0,,ISO 14000,100.0,1,0,,0.0,,,,,1,,,0,1,,,,0
NFLX.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,78081.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
FI.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,143679.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
RF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,98353.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
WMT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,18120000.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,1,,,,
AMGN.OQ,0,0,0,1,1,,,,,,,,0.058985289766466,,,,0,0,0,1,0,1,0,,,,,,,0.012850773423362,,,,,,,Reported,,,0,0,0.08432976714915,7697.0,,,,,,,,277486.0,,0,,,,0.67859,,,2144.0,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
KIM.N,,,,,,,,,,,,,19.5243129869005,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,279991.0,,,,,,,,48536.0,,0,,,,0.216517673782372,,,0.0,0,,No,,0,1,,,,,,,0,,,1,1,,,,0
DDOG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,2676.63,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
DG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,910374.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
EQR.N,,,,,,,,,,,,,1.28994735338133,,,,,,,,,,,,,,,,,0.000351180819754,,,,,,,Reported,,,,0,0.005183858501398,51410.4,,,,,,,,133739.0,,0,,,,0.193989623602803,,,14.0,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
URI.N,,,,,,,,,,,,,2.4604457256943,,,,,,,,,,,,,,,,,0.002988094869102,,,,1.2019152546e-05,,,Reported,,,0,0,0.007656935087156,58885.0,,,,,,,,383386.0,,0,,,,0.550683044816017,,,71.6,1,,No,,0,1,,11698.0,,,,1.25098919901615,0,0.288,,1,0,,,,0
TDG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,107103.0,,0,,,,,,,,0,,No,,0,0,42100000,,,,,,0,,,0,0,,,,0
CNC.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,118920.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
NKE.N,0,1,0,1,0,,,,,,,,1.14393895337063,,,,0,0,0,1,1,0,0,,,,,,,0.068173676521516,,,,,,,Reported,,,0,0,0.224688847981977,129047.0,,,,,,,,252262.0,,0,,,,0.946700700018218,,,8178.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
AES.N,,,,,,,,,,,,,143.703225139318,,,2.08213855938978,,,,,,,,,,,,,,0.046998171205342,,1.03739104892854,,,,,Reported,,39908.0,0,0,0.187163561076605,5526395.0,,,,,,,,43483000.0,,1,80099.0,,,0.280735168372073,,,1808.0,0,,ISO 14000,47.0,0,1,5000000,,,4.13126293995859,,,1,,6000000,1,1,,8.29182194616977,,0
ELV.N,,,,,,,,,,,,,0.047057561048351,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,119855.0,,0,,,,0.580347300505606,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
GWW.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,115647.0,,0,,,,0.897,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,0,0,0,0,1,,,,,,,,0.051887856225915,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5198800.0,,0,,,,,,,,1,,ISO 14000,,1,,,,,,,,1,,,1,1,,,,0
GM.N,0,0,0,1,1,,,,,,,,11.0799808448257,,4.14939067e-06,0.000187755233937,0,0,0,1,1,0,0,,,,,,,0.357592360049417,,0.072148077894353,0.107840848546481,,,,Reported,0.663,11528.0,0,0,0.416338159534236,1713250.0,,,,,,,,5971670.0,,0,30.0,,,0.84733,,,57137.0,1,,ISO 14000,,0,0,,,,0.08400067037315,0.125557101947725,,1,0.0,,0,1,4.83105868e-06,0.000218599940249,,0
CCI.N,,,,,,,,,,,,,0.004495452169721,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,112053.0,,0,,,,0.155898026789572,,,,0,,No,,0,0,,0.0,,,,0.0,1,,,0,0,,,,0
COF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,167716.0,,0,,,,,,,,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
C.N,,,,,,,,,,,,,0.054343885583975,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,35500.0,,,,,,,,598465.0,,0,,,,0.301661971830986,,,0.0,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
ODFL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1239570.0,,0,,,,,,,,0,,No,,0,1,,,,,,,0,,,1,1,,,,0
A.N,,,,,,,,,,,,,0.314129928507274,,,,,,,,,,,,,,,,,0.192385238234812,,0.048744299251129,,,,,Reported,0.0,1260.0,,0,0.963199690102654,3147.0,,,,,,,,48927.0,,0,,,,0.482389162561576,,,4973.0,1,,ISO 14000,100.0,1,1,,0.0,,0.244044160371877,,0.0,1,,5000000,1,0,,,,0
MOH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,190316.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
GS.N,,,,,1,,,,,,,,0.019190283478459,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,178922.0,,0,,,,0.958516825924387,,,,1,,ISO 14000,100.0,0,1,,,,,,,1,,,1,1,,,,0
MET.N,,,,,,,,,,,,,0.025648530079578,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,106710.0,,0,,,,0.572318408581501,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
WYNN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,224617.0,,0,,,,,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
PSA.N,,,,,,,,,,,,,0.56469035254652,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,111184.0,,0,,,,0.055,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
CPT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,157299.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
GDDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,55896.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
MRNA.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,4516.33,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
WDAY.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,36370.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,1,1,,,,0
BK.N,,,,,1,,,,,,,,0.058278994824201,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,0.0,5458.485,,,,,,,,138307.0,,0,,,,0.630000082440458,,,0.0,1,,ISO 14000,,0,0,,0.0,,,,,1,0.0,,0,0,,,,0
FAST.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,183498.0,,0,,,,,,,,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,70971.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,0,0,,,,
ORLY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,259766.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
CSX.OQ,0,0,0,1,0,,,,,,,,4.21019966681067,,1.23519698e-06,0.000713669366006,0,0,0,1,1,0,0,,,,,,,0.001170354216227,,0.615032024977283,0.026433215363985,,,,Reported,0.09,44813.0,1,1,0.007143785708302,306681.96602,,,,,,,,4504923.0,,1,52.0,,,0.696158247870079,,,85.27537,0,,No,,0,1,74000000,,,3.75412582725978,,,0,,23000000,1,1,,0.00435620340119,,0
CFG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,40484.6,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
NI.N,,,,,,,,,,,,,24.3249314767894,,,0.072028556195749,,,,,,,,,,,,,,0.009486547998495,,0.244285302399782,,,,,Reported,,5111.0,0,0,0.038104014283246,508734.0,,,,,,,,10244080.0,,1,1507.0,,,0.648209679995272,,,198.48,0,,No,,0,1,,0.0,,0.981205244869358,,0.0,1,,73400000,1,1,,0.28931252279752,,0
MO.N,0,0,0,1,1,,,,,,,,1.61376818140132,,,,0,0,0,1,0,0,0,,,,,,,0.001186811922934,,,,,,,Reported,,,,0,0.005738630027877,195791.88,,,,,,,,302416.0,,0,,,,0.795730000009136,,,144.097,1,,ISO 14000,,0,1,,0.0,,,,0.0,1,,1000000,0,1,,,,0
DD.N,0,0,0,1,1,,,,,,,,6.23549487704113,,,7.6415378395e-05,0,0,0,0,1,0,0,,,,,,,1.26238205108725,,0.012684952813589,0.014977414165442,,,,Reported,,830.0,0,0,5.35112723503498,325400.0,,,,,,,,3277930.0,,0,5.0,,,0.2867647,,,82600.0,0,,ISO 14000,100.0,0,1,,,,0.053770406841151,0.063487950246178,,1,,211000000,0,1,,0.000323918113501,,0
AEP.OQ,,,,,,,,,,,,,,,,0.394077010678655,,,,,,,,,,,,,,,,0.318099175174325,,,,,CO2,,23990.0,0,0,,,,,,,,,,76238300.0,,1,29720.0,,,,,,,1,,No,,0,1,,,,1.60807051647284,,,1,,102200000,1,1,,1.99215738847739,,1
HOLX.OQ,0,0,0,1,1,,,,,,,,0.08090885454609,,,,0,0,0,0,0,0,0,,,,,,,0.012420218899619,,,,,,,Reported,,,,0,0.064876602054867,1351.0,,,,,,,,22241.0,,0,,,,,,,245.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,9283.58,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,
BBY.N,0,0,0,1,0,,,,,,,,4.76609477414611,,,,0,0,0,1,1,0,0,,,,,,,0.006034692487497,,,,,,,Reported,,,,0,0.002409763054176,81503.50394,,,,,,,,500753.0,,0,,,,0.641399724853454,,,103.32823,0,,ISO 14000,82.87561,0,,,,,,,,0,,,0,1,,,,0
LHX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2,,,0,0,,,,,,,,,,100315.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,
APA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.788457352133,,,,,,Reported,,,1,0,,,,,,,,,,7990000.0,2490000.0,0,,,,,,,,1,,ISO 14000,,0,0,2000000,,383.608072716068,,,,1,,,0,1,,,,0
IFF.N,,,,,,,,,,,,,3.5612646375616,,,0.000102328900926,,,,,,,,,,,,,,1.30783996370194,,0.002731141949304,0.000262115206114,,,,Reported,,49.91,,0,4.6497294596742,41180.0,,,,,,,,289720.0,,0,1.87,,,0.62,,,23900.0,1,,ISO 14000,65.0,0,0,,,,0.009709958047378,,,1,,,0,1,,0.000363807284083,,0
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,1,,,,,,,,0.093217708229117,,,,,,,,,,0,,,,,,,0.008916650613124,,,,,,,Reported,,,,0,0.034648349778836,3851.906,,,,,,,,84671.0,,0,,,,0.721985522476561,,,407.326,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
JCI.N,,,,,,,,,,,,,1.84300798120595,,,0.000157559892027,,,,,,,,,,,,,,0.06987394436471,,0.004055182453615,0.001658450181323,,,,Reported,,159.366,0,0,0.123045212170095,69683.0,,,,,,,,880594.0,,0,6.192,,,0.83004,,,2746.0,0,,ISO 14000,60.0,0,1,130000000,2800.0,,0.007141013577094,0.002920464220101,0.125464892234619,1,,,1,1,,0.000277456647399,,0
FE.N,0,0,0,1,1,,,,,,,,56.6454612455459,,,0.295383879627531,0,0,0,0,0,0,0,,,,,,,0.000529020487907,,0.289056794592168,,,,,Reported,,13660.0,0,0,0.002265518803806,2676878.0,,,,,,,,19201933.0,,0,13959.0,,,,,,25.0,1,,No,,0,1,,,,1.23787947439964,,,1,,,1,1,,1.26497507929316,,0
PNC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,212218.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VZ.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,4365627.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
NEM.N,,,,,,,,,,,,,10174.1905776213,,,0.050629426589365,,,,,,,,,,,,,,2785.35507454517,,0.301475221963943,0.016109363005707,0.000693639713905,,,Reported,,13100.0,1,1,12426.2841889117,321067000.0,,,,,,,,3100580.0,,1,2200.0,,,9.720741106e-05,,,121032008.0,0,,No,,0,1,3633000000,169864.0,,1.34496919917865,0.071868583162218,17.4398357289528,0,30.14072,3334000000,1,1,,0.225872689938398,,0
ROL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,26080.3,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
KEY.N,,,,,0,,,,,,,,0.148267065384228,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,55141.0,,0,,,,0.447089997023849,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
GIS.N,,,,,,,,,,,,,6.3218230006676,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,660000.0,,0,,,,0.91,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
CMCSA.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2539902.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,0,0,0,1,1,,,,,,,,0.460829639874436,,0.002294864765853,,0,0,0,0,0,0,0,,,,,,,0.320835462410566,,,0.001379889558238,,,,Reported,618.0,,0,0,2.09851355290003,37700.0,,,,,,,,1269160.0,,0,,,,0.356164383561644,,,86400.0,0,,ISO 14000,8.66142,1,1,,,,,0.009025551345575,,1,,167000000,0,1,0.015010201107549,,,0
EIX.N,,,,,1,,,,,,,,0.199637886207278,,,0.000131313717546,,,,,,,1,,,,,,,0.020189484072761,,0.002240540305636,,,,,Reported,,109.2,0,0,0.072470172337605,8746.0,,,,,,,,2200000.0,,1,6.4,,,0.464028776978417,,,984.0,1,,No,,1,0,,3561250.0,,0.008042421564295,,262.280895566357,1,,,0,1,,0.000471350714391,,1
NWS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,150653.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
MU.OQ,,,,,0,,,,,,,,3.26575159976113,,,,,,,,,,0,,,,,,,2.05342035133396,,,,,,,Reported,,,0,0,4.9256205246518,68066.213,,,,,,,,6697315.0,,0,,,,0.809999997436671,,,115289.074,0,,ISO 14000,100.0,0,1,,0.0,,,,0.0,0,,,1,1,,,,0
UPS.N,0,1,0,1,0,,,,,,,,4.36285493282851,,,,0,0,0,0,1,0,0,,,,,,,0.015040298095611,,,,,,,Reported,,,0,0,0.025710583852944,550693.0,,,,,,,,14954000.0,,0,,,,0.59237818450302,,,1905.0,1,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,0,,,,,,,,0.003068819691431,,,,,,,,,,0,,,,,,,0.000411224792608,,,,,,,Reported,,,,0,0.006482707853668,46.783,,,,,,,,7462.0,,0,,,,0.176354077968235,,,7.239,1,,No,,0,,,,,,,,0,,,0,0,,,,0
UNP.N,0,0,0,1,0,,,,,,,,9.51110270532288,,,,0,0,0,0,1,0,0,,,,,,,0.014903347490803,,,,,,,Reported,,,1,1,0.103464160678091,1431119.0,,,,,,,,10344700.0,,1,,,,0.682110976617958,,,2246.0,1,,ISO 14000,,0,1,227000000,140000.0,,,,6.4492353049567,0,,62000000,0,1,,,,0
BAC.N,,,,,,,,,,,,,0.134255576618533,,2.596129204e-06,1.298064602e-06,,,,,,,,,,,,,,0.000605547136811,,2.5961292039e-05,2.596129204e-06,,,,Reported,2.0,20.0,,0,0.005112664942352,102961.0,,,,,,,,784827.0,,1,1.0,,,0.583935607067753,,,466.5,1,,No,,0,1,,657.0,,,,0.007200473455789,0,,15100000,0,1,,,,0
KMX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,181076.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
PARA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,182508.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
IP.N,1,0,0,1,0,,,,,,,,,0.683502117761988,,,0,0,1,1,1,0,0,,,,,,,,,,,,,,Reported,,,1,1,,,,,1.07600341588386,,,,,9810000.0,,1,,,,,,,,0,,ISO 14000,,0,1,,,,,,,1,,,1,1,,,,0
MDT.N,0,0,0,1,1,,,,,,,,0.200470085552535,,,,0,0,0,1,0,0,0,,,,,,,0.021079592941611,,,,,,,Reported,,,,0,0.098340805707367,25573.0,,,,,,,,288800.0,,0,,,,0.54,,,3005.0,1,,ISO 14000,,0,0,,0.0,,,,0.0,0,,,0,1,,,,0
DPZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM.N,0,0,1,1,1,,,,,,,,3.7263131179573,,,,0,0,0,1,1,0,0,,,,,,,,,,0.031720407366124,,,,Reported,,,1,0,,,,,,,,,,5280000.0,,0,,,,0.66084229390681,,,,1,,ISO 14000,77.4,0,1,439000000,0.0,,,0.118071091225454,0.0,1,,55000000,1,1,,,,0
CZR.OQ,,,,,,,,,,,,,14.841905356924,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,906143.0,,0,,,,0.44,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
UBER.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,122220.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
INTU.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,4230.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
OKE.N,,,,,,,,,,,,,0.664385672226543,,,0.00454630517305,,,,,,,,,,,,,,0.001034284426869,,0.190944817268085,0.109111324153192,3.568849561e-06,,,Reported,,8400.0,1,0,0.004476407854866,29182.0,,,,,,,,7200000.0,,0,200.0,,,0.018763151141904,,,45.5,1,,No,,0,0,,17900.0,,0.826413757821416,,1.76104836488135,0,0.157,,0,1,,0.019676518043367,1.5446066664e-05,0
ADP.OQ,,,,,,,,,,,,,0.035699903409769,,,,,,,,,,,,,,,,,0.003111099747988,,,,,,,Reported,,,,0,0.016307352128248,2410.3,,,,,,,,101607.0,,0,,,,0.996591425541585,,,230.1,1,,No,,1,,,,,,,,0,,,0,1,,,,0
EQIX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2119700.0,,0,,,,,,,,1,,Both,,0,1,,,,,,,0,,,1,1,,,,0
CHD.N,,,,,1,,,,,,,,2.5122252864326,,,,,,,,,,1,,,,,,,0.017240926274442,,,,,,,Reported,,,0,0,0.083949507741329,59477.0,,,,,,,,132563.0,,0,,,,0.273710927063853,,,411.0,0,,No,,0,0,,3375.0,,,,0.689366395686098,1,0.0,,0,1,,,,0
MTD.N,,,,,,,,,,,,,0.192705934116835,,8.43505821e-07,,,,,,,,,,,,,,,0.009489440490889,,,,,,,Reported,0.024,,0,0,0.087515238185686,5213.0,,,,,,,,61425.0,,0,,,,0.67,,,270.0,0,,ISO 14000,,1,0,,,,,,,1,,,0,0,,,,0
KDP.OQ,,,,,0,,,,,,,,1.17761316574552,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,431458.0,,0,,,,0.879999999945194,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
EBAY.OQ,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,63887.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,1,,,,0
PEG.N,,,,,,,,,,,,,11.5146096129287,,,0.112550088308725,,,,,,,,,,,,,,0.129474913618308,,0.094757323239677,,,,,Reported,,4367.0,1,1,0.592199285430726,524697.0,,,,,,,,14243955.0,,1,5187.0,,,0.806551791717546,,,5967.0,0,,ISO 14000,,1,1,349000000,0.0,,0.433406113537118,,0.0,1,,41734820,1,1,,0.514787614132592,,0
BIIB.OQ,,,,,1,,,,,,,,0.06761814370483,,,6.4313747702e-05,,,,,,,1,,,,,,,0.004612848111054,,0.000439107656725,1.9959438942e-05,,,,Reported,,19.8,0,0,0.01547089537807,2841.0,,,,,,,,94506.0,,0,2.9,,,0.81502131846507,,,208.0,0,,ISO 14000,,1,0,,,,0.001472710233105,6.6941374232e-05,,0,,,0,1,,0.000215699983637,,0
